name	path	emotion
['Ses02F', 'impro07', 'F015']	IEMOCAP_mp3/Ses02F_impro07_F015_exc.mp3	negative
['Ses01M', 'impro03', 'M016']	IEMOCAP_mp3/Ses01M_impro03_M016_exc.mp3	negative
['Ses03F', 'impro08', 'F005']	IEMOCAP_mp3/Ses03F_impro08_F005_neu.mp3	negative
['Ses04M', 'script03', '1', 'F021']	IEMOCAP_mp3/Ses04M_script03_1_F021_exc.mp3	negative
['Ses02F', 'impro01', 'F000']	IEMOCAP_mp3/Ses02F_impro01_F000_neu.mp3	negative
['Ses04M', 'script01', '1', 'M021']	IEMOCAP_mp3/Ses04M_script01_1_M021_ang.mp3	positive
['Ses01M', 'impro07', 'M018']	IEMOCAP_mp3/Ses01M_impro07_M018_exc.mp3	negative
['Ses03F', 'impro04', 'M001']	IEMOCAP_mp3/Ses03F_impro04_M001_neu.mp3	negative
['Ses01M', 'script01', '1', 'F027']	IEMOCAP_mp3/Ses01M_script01_1_F027_fru.mp3	negative
['Ses05M', 'script01', '3', 'F003']	IEMOCAP_mp3/Ses05M_script01_3_F003_neu.mp3	negative
['Ses04F', 'impro07', 'M061']	IEMOCAP_mp3/Ses04F_impro07_M061_neu.mp3	negative
['Ses05F', 'impro03', 'F051']	IEMOCAP_mp3/Ses05F_impro03_F051_hap.mp3	negative
['Ses01M', 'impro03', 'M001']	IEMOCAP_mp3/Ses01M_impro03_M001_exc.mp3	negative
['Ses03M', 'impro01', 'M017']	IEMOCAP_mp3/Ses03M_impro01_M017_ang.mp3	positive
['Ses05M', 'impro08', 'M024']	IEMOCAP_mp3/Ses05M_impro08_M024_neu.mp3	negative
['Ses04F', 'script01', '3', 'F013']	IEMOCAP_mp3/Ses04F_script01_3_F013_hap.mp3	negative
['Ses03F', 'impro01', 'M001']	IEMOCAP_mp3/Ses03F_impro01_M001_neu.mp3	negative
['Ses02F', 'impro06', 'F009']	IEMOCAP_mp3/Ses02F_impro06_F009_sad.mp3	negative
['Ses03M', 'impro08a', 'F028']	IEMOCAP_mp3/Ses03M_impro08a_F028_fru.mp3	negative
['Ses03F', 'impro03', 'F004']	IEMOCAP_mp3/Ses03F_impro03_F004_exc.mp3	negative
['Ses03F', 'impro02', 'M022']	IEMOCAP_mp3/Ses03F_impro02_M022_fru.mp3	negative
['Ses02M', 'script01', '2', 'M009']	IEMOCAP_mp3/Ses02M_script01_2_M009_fru.mp3	negative
['Ses05F', 'impro01', 'M000']	IEMOCAP_mp3/Ses05F_impro01_M000_neu.mp3	negative
['Ses03M', 'impro06', 'F015']	IEMOCAP_mp3/Ses03M_impro06_F015_sad.mp3	negative
['Ses05F', 'script01', '2', 'M000']	IEMOCAP_mp3/Ses05F_script01_2_M000_neu.mp3	negative
['Ses01M', 'script02', '1', 'M032']	IEMOCAP_mp3/Ses01M_script02_1_M032_exc.mp3	negative
['Ses05F', 'impro08', 'M013']	IEMOCAP_mp3/Ses05F_impro08_M013_neu.mp3	negative
['Ses05F', 'script01', '3', 'M036']	IEMOCAP_mp3/Ses05F_script01_3_M036_sad.mp3	negative
['Ses05M', 'impro07', 'F027']	IEMOCAP_mp3/Ses05M_impro07_F027_neu.mp3	negative
['Ses05F', 'script01', '1', 'M013']	IEMOCAP_mp3/Ses05F_script01_1_M013_ang.mp3	positive
['Ses04F', 'script01', '1', 'M007']	IEMOCAP_mp3/Ses04F_script01_1_M007_fru.mp3	negative
['Ses05F', 'script02', '1', 'F015']	IEMOCAP_mp3/Ses05F_script02_1_F015_neu.mp3	negative
['Ses03M', 'script02', '2', 'M033']	IEMOCAP_mp3/Ses03M_script02_2_M033_ang.mp3	positive
['Ses03F', 'script01', '2', 'M009']	IEMOCAP_mp3/Ses03F_script01_2_M009_neu.mp3	negative
['Ses02M', 'script01', '1', 'M037']	IEMOCAP_mp3/Ses02M_script01_1_M037_ang.mp3	positive
['Ses05M', 'script03', '1', 'M030']	IEMOCAP_mp3/Ses05M_script03_1_M030_exc.mp3	negative
['Ses01M', 'script01', '2', 'F001']	IEMOCAP_mp3/Ses01M_script01_2_F001_ang.mp3	positive
['Ses01M', 'impro05', 'M007']	IEMOCAP_mp3/Ses01M_impro05_M007_ang.mp3	positive
['Ses05F', 'script01', '2', 'M004']	IEMOCAP_mp3/Ses05F_script01_2_M004_fru.mp3	negative
['Ses04F', 'script03', '2', 'F042']	IEMOCAP_mp3/Ses04F_script03_2_F042_ang.mp3	positive
['Ses01F', 'impro05', 'M003']	IEMOCAP_mp3/Ses01F_impro05_M003_neu.mp3	negative
['Ses04F', 'script03', '2', 'M042']	IEMOCAP_mp3/Ses04F_script03_2_M042_ang.mp3	positive
['Ses05M', 'script01', '1', 'F028']	IEMOCAP_mp3/Ses05M_script01_1_F028_fru.mp3	negative
['Ses04F', 'script03', '1', 'F026']	IEMOCAP_mp3/Ses04F_script03_1_F026_exc.mp3	negative
['Ses01F', 'impro06', 'F019']	IEMOCAP_mp3/Ses01F_impro06_F019_neu.mp3	negative
['Ses03M', 'impro02', 'M037']	IEMOCAP_mp3/Ses03M_impro02_M037_fru.mp3	negative
['Ses02M', 'script02', '1', 'M032']	IEMOCAP_mp3/Ses02M_script02_1_M032_fru.mp3	negative
['Ses03M', 'impro01', 'F004']	IEMOCAP_mp3/Ses03M_impro01_F004_fru.mp3	negative
['Ses01F', 'script01', '3', 'F007']	IEMOCAP_mp3/Ses01F_script01_3_F007_neu.mp3	negative
['Ses04M', 'script01', '3', 'M032']	IEMOCAP_mp3/Ses04M_script01_3_M032_sad.mp3	negative
['Ses03M', 'impro07', 'M025']	IEMOCAP_mp3/Ses03M_impro07_M025_hap.mp3	negative
['Ses04M', 'script01', '1', 'M024']	IEMOCAP_mp3/Ses04M_script01_1_M024_fru.mp3	negative
['Ses05F', 'impro03', 'M043']	IEMOCAP_mp3/Ses05F_impro03_M043_exc.mp3	negative
['Ses04F', 'impro07', 'F066']	IEMOCAP_mp3/Ses04F_impro07_F066_exc.mp3	negative
['Ses01M', 'impro03', 'M011']	IEMOCAP_mp3/Ses01M_impro03_M011_exc.mp3	negative
['Ses03F', 'script02', '2', 'F021']	IEMOCAP_mp3/Ses03F_script02_2_F021_hap.mp3	negative
['Ses03M', 'script01', '3', 'M036']	IEMOCAP_mp3/Ses03M_script01_3_M036_sad.mp3	negative
['Ses04M', 'script03', '2', 'F000']	IEMOCAP_mp3/Ses04M_script03_2_F000_ang.mp3	positive
['Ses02M', 'script02', '1', 'M024']	IEMOCAP_mp3/Ses02M_script02_1_M024_exc.mp3	negative
['Ses04F', 'impro07', 'M034']	IEMOCAP_mp3/Ses04F_impro07_M034_exc.mp3	negative
['Ses05F', 'impro03', 'M060']	IEMOCAP_mp3/Ses05F_impro03_M060_hap.mp3	negative
['Ses05F', 'script01', '2', 'M001']	IEMOCAP_mp3/Ses05F_script01_2_M001_neu.mp3	negative
['Ses05M', 'script03', '2', 'F038']	IEMOCAP_mp3/Ses05M_script03_2_F038_ang.mp3	positive
['Ses05F', 'script03', '2', 'M026']	IEMOCAP_mp3/Ses05F_script03_2_M026_ang.mp3	positive
['Ses02M', 'impro06', 'F018']	IEMOCAP_mp3/Ses02M_impro06_F018_sad.mp3	negative
['Ses03M', 'impro05a', 'M010']	IEMOCAP_mp3/Ses03M_impro05a_M010_ang.mp3	positive
['Ses02M', 'script02', '1', 'M034']	IEMOCAP_mp3/Ses02M_script02_1_M034_fru.mp3	negative
['Ses02F', 'impro02', 'F008']	IEMOCAP_mp3/Ses02F_impro02_F008_sad.mp3	negative
['Ses02M', 'impro07', 'M009']	IEMOCAP_mp3/Ses02M_impro07_M009_hap.mp3	negative
['Ses02F', 'script03', '1', 'M004']	IEMOCAP_mp3/Ses02F_script03_1_M004_neu.mp3	negative
['Ses01M', 'script03', '2', 'M033']	IEMOCAP_mp3/Ses01M_script03_2_M033_ang.mp3	positive
['Ses02F', 'script01', '1', 'F025']	IEMOCAP_mp3/Ses02F_script01_1_F025_neu.mp3	negative
['Ses03M', 'impro06', 'M012']	IEMOCAP_mp3/Ses03M_impro06_M012_sad.mp3	negative
['Ses02F', 'impro08', 'M010']	IEMOCAP_mp3/Ses02F_impro08_M010_neu.mp3	negative
['Ses04M', 'script03', '2', 'M001']	IEMOCAP_mp3/Ses04M_script03_2_M001_neu.mp3	negative
['Ses04F', 'script01', '2', 'M007']	IEMOCAP_mp3/Ses04F_script01_2_M007_neu.mp3	negative
['Ses02F', 'impro03', 'M024']	IEMOCAP_mp3/Ses02F_impro03_M024_exc.mp3	negative
['Ses03M', 'impro01', 'M014']	IEMOCAP_mp3/Ses03M_impro01_M014_ang.mp3	positive
['Ses05M', 'impro08', 'F026']	IEMOCAP_mp3/Ses05M_impro08_F026_hap.mp3	negative
['Ses04F', 'impro01', 'M018']	IEMOCAP_mp3/Ses04F_impro01_M018_fru.mp3	negative
['Ses03M', 'impro05b', 'F012']	IEMOCAP_mp3/Ses03M_impro05b_F012_neu.mp3	negative
['Ses03M', 'script01', '2', 'M017']	IEMOCAP_mp3/Ses03M_script01_2_M017_ang.mp3	positive
['Ses02M', 'impro05', 'F025']	IEMOCAP_mp3/Ses02M_impro05_F025_neu.mp3	negative
['Ses01F', 'script02', '2', 'M039']	IEMOCAP_mp3/Ses01F_script02_2_M039_sur.mp3	negative
['Ses04F', 'impro08', 'M001']	IEMOCAP_mp3/Ses04F_impro08_M001_neu.mp3	negative
['Ses05F', 'impro08', 'F011']	IEMOCAP_mp3/Ses05F_impro08_F011_neu.mp3	negative
['Ses04F', 'impro07', 'M062']	IEMOCAP_mp3/Ses04F_impro07_M062_neu.mp3	negative
['Ses05M', 'script03', '2', 'F009']	IEMOCAP_mp3/Ses05M_script03_2_F009_neu.mp3	negative
['Ses01M', 'impro02', 'M003']	IEMOCAP_mp3/Ses01M_impro02_M003_sad.mp3	negative
['Ses01F', 'script03', '2', 'M009']	IEMOCAP_mp3/Ses01F_script03_2_M009_fru.mp3	negative
['Ses01M', 'script01', '1', 'F014']	IEMOCAP_mp3/Ses01M_script01_1_F014_ang.mp3	positive
['Ses03M', 'impro05b', 'F024']	IEMOCAP_mp3/Ses03M_impro05b_F024_fru.mp3	negative
['Ses05F', 'impro07', 'F001']	IEMOCAP_mp3/Ses05F_impro07_F001_exc.mp3	negative
['Ses02F', 'impro07', 'M008']	IEMOCAP_mp3/Ses02F_impro07_M008_exc.mp3	negative
['Ses02M', 'script02', '2', 'M040']	IEMOCAP_mp3/Ses02M_script02_2_M040_hap.mp3	negative
['Ses05M', 'script03', '1', 'M004']	IEMOCAP_mp3/Ses05M_script03_1_M004_exc.mp3	negative
['Ses02F', 'script03', '1', 'M029']	IEMOCAP_mp3/Ses02F_script03_1_M029_neu.mp3	negative
['Ses03M', 'script03', '2', 'M017']	IEMOCAP_mp3/Ses03M_script03_2_M017_fru.mp3	negative
['Ses02M', 'impro06', 'M023']	IEMOCAP_mp3/Ses02M_impro06_M023_sad.mp3	negative
['Ses02M', 'impro04', 'F008']	IEMOCAP_mp3/Ses02M_impro04_F008_neu.mp3	negative
['Ses02F', 'impro06', 'F000']	IEMOCAP_mp3/Ses02F_impro06_F000_sad.mp3	negative
['Ses04F', 'impro07', 'F010']	IEMOCAP_mp3/Ses04F_impro07_F010_exc.mp3	negative
['Ses02F', 'impro01', 'F016']	IEMOCAP_mp3/Ses02F_impro01_F016_fru.mp3	negative
['Ses01M', 'script01', '3', 'F000']	IEMOCAP_mp3/Ses01M_script01_3_F000_neu.mp3	negative
['Ses03F', 'script01', '1', 'M031']	IEMOCAP_mp3/Ses03F_script01_1_M031_neu.mp3	negative
['Ses02M', 'impro01', 'F006']	IEMOCAP_mp3/Ses02M_impro01_F006_neu.mp3	negative
['Ses05F', 'impro08', 'F014']	IEMOCAP_mp3/Ses05F_impro08_F014_neu.mp3	negative
['Ses02M', 'script01', '2', 'M013']	IEMOCAP_mp3/Ses02M_script01_2_M013_fru.mp3	negative
['Ses03M', 'impro08a', 'F008']	IEMOCAP_mp3/Ses03M_impro08a_F008_fru.mp3	negative
['Ses01M', 'impro06', 'F009']	IEMOCAP_mp3/Ses01M_impro06_F009_neu.mp3	negative
['Ses05M', 'impro07', 'F029']	IEMOCAP_mp3/Ses05M_impro07_F029_neu.mp3	negative
['Ses02F', 'script01', '3', 'F013']	IEMOCAP_mp3/Ses02F_script01_3_F013_hap.mp3	negative
['Ses03F', 'script02', '2', 'M014']	IEMOCAP_mp3/Ses03F_script02_2_M014_fru.mp3	negative
['Ses01F', 'script02', '2', 'M009']	IEMOCAP_mp3/Ses01F_script02_2_M009_fru.mp3	negative
['Ses02F', 'impro01', 'M006']	IEMOCAP_mp3/Ses02F_impro01_M006_fru.mp3	negative
['Ses03F', 'script03', '1', 'M022']	IEMOCAP_mp3/Ses03F_script03_1_M022_exc.mp3	negative
['Ses04M', 'script03', '2', 'F047']	IEMOCAP_mp3/Ses04M_script03_2_F047_ang.mp3	positive
['Ses04M', 'script03', '1', 'F002']	IEMOCAP_mp3/Ses04M_script03_1_F002_fea.mp3	negative
['Ses02M', 'impro06', 'M010']	IEMOCAP_mp3/Ses02M_impro06_M010_sad.mp3	negative
['Ses05M', 'script01', '1', 'M004']	IEMOCAP_mp3/Ses05M_script01_1_M004_sad.mp3	negative
['Ses04F', 'impro07', 'F065']	IEMOCAP_mp3/Ses04F_impro07_F065_exc.mp3	negative
['Ses02F', 'impro05', 'M021']	IEMOCAP_mp3/Ses02F_impro05_M021_neu.mp3	negative
['Ses04F', 'script01', '3', 'M036']	IEMOCAP_mp3/Ses04F_script01_3_M036_sad.mp3	negative
['Ses04F', 'script01', '3', 'M032']	IEMOCAP_mp3/Ses04F_script01_3_M032_sad.mp3	negative
['Ses02F', 'script03', '1', 'F015']	IEMOCAP_mp3/Ses02F_script03_1_F015_neu.mp3	negative
['Ses05F', 'impro03', 'M033']	IEMOCAP_mp3/Ses05F_impro03_M033_exc.mp3	negative
['Ses05M', 'script01', '1', 'F000']	IEMOCAP_mp3/Ses05M_script01_1_F000_sad.mp3	negative
['Ses05F', 'impro05', 'M033']	IEMOCAP_mp3/Ses05F_impro05_M033_neu.mp3	negative
['Ses05F', 'script01', '1', 'F008']	IEMOCAP_mp3/Ses05F_script01_1_F008_sad.mp3	negative
['Ses05M', 'impro04', 'F023']	IEMOCAP_mp3/Ses05M_impro04_F023_neu.mp3	negative
['Ses01F', 'impro04', 'M008']	IEMOCAP_mp3/Ses01F_impro04_M008_neu.mp3	negative
['Ses02F', 'impro03', 'M013']	IEMOCAP_mp3/Ses02F_impro03_M013_neu.mp3	negative
['Ses04F', 'impro07', 'F070']	IEMOCAP_mp3/Ses04F_impro07_F070_exc.mp3	negative
['Ses01M', 'impro02', 'M006']	IEMOCAP_mp3/Ses01M_impro02_M006_fru.mp3	negative
['Ses04F', 'script03', '2', 'M039']	IEMOCAP_mp3/Ses04F_script03_2_M039_ang.mp3	positive
['Ses05M', 'script02', '2', 'M020']	IEMOCAP_mp3/Ses05M_script02_2_M020_fru.mp3	negative
['Ses05M', 'impro03', 'M016']	IEMOCAP_mp3/Ses05M_impro03_M016_hap.mp3	negative
['Ses01F', 'impro05', 'F011']	IEMOCAP_mp3/Ses01F_impro05_F011_ang.mp3	positive
['Ses02F', 'impro03', 'F030']	IEMOCAP_mp3/Ses02F_impro03_F030_hap.mp3	negative
['Ses02M', 'script03', '1', 'F006']	IEMOCAP_mp3/Ses02M_script03_1_F006_hap.mp3	negative
['Ses05F', 'impro06', 'M012']	IEMOCAP_mp3/Ses05F_impro06_M012_neu.mp3	negative
['Ses05M', 'impro03', 'M025']	IEMOCAP_mp3/Ses05M_impro03_M025_hap.mp3	negative
['Ses02M', 'impro08', 'F002']	IEMOCAP_mp3/Ses02M_impro08_F002_exc.mp3	negative
['Ses04M', 'impro03', 'F016']	IEMOCAP_mp3/Ses04M_impro03_F016_exc.mp3	negative
['Ses02M', 'impro05', 'M008']	IEMOCAP_mp3/Ses02M_impro05_M008_fru.mp3	negative
['Ses03M', 'impro05b', 'M004']	IEMOCAP_mp3/Ses03M_impro05b_M004_fru.mp3	negative
['Ses05M', 'script01', '2', 'F005']	IEMOCAP_mp3/Ses05M_script01_2_F005_ang.mp3	positive
['Ses04F', 'script01', '2', 'M001']	IEMOCAP_mp3/Ses04F_script01_2_M001_neu.mp3	negative
['Ses03F', 'script03', '2', 'M040']	IEMOCAP_mp3/Ses03F_script03_2_M040_ang.mp3	positive
['Ses02M', 'impro07', 'M019']	IEMOCAP_mp3/Ses02M_impro07_M019_exc.mp3	negative
['Ses05M', 'impro02', 'M025']	IEMOCAP_mp3/Ses05M_impro02_M025_sad.mp3	negative
['Ses01F', 'script01', '1', 'M029']	IEMOCAP_mp3/Ses01F_script01_1_M029_fru.mp3	negative
['Ses03F', 'script03', '1', 'M004']	IEMOCAP_mp3/Ses03F_script03_1_M004_neu.mp3	negative
['Ses05M', 'impro08', 'F008']	IEMOCAP_mp3/Ses05M_impro08_F008_neu.mp3	negative
['Ses01F', 'impro04', 'F023']	IEMOCAP_mp3/Ses01F_impro04_F023_fru.mp3	negative
['Ses01F', 'impro02', 'F004']	IEMOCAP_mp3/Ses01F_impro02_F004_sad.mp3	negative
['Ses04M', 'script01', '1', 'F000']	IEMOCAP_mp3/Ses04M_script01_1_F000_neu.mp3	negative
['Ses03F', 'impro03', 'F016']	IEMOCAP_mp3/Ses03F_impro03_F016_exc.mp3	negative
['Ses03F', 'script01', '1', 'M014']	IEMOCAP_mp3/Ses03F_script01_1_M014_fru.mp3	negative
['Ses05M', 'script02', '2', 'F014']	IEMOCAP_mp3/Ses05M_script02_2_F014_sad.mp3	negative
['Ses02F', 'script03', '2', 'M021']	IEMOCAP_mp3/Ses02F_script03_2_M021_fru.mp3	negative
['Ses04M', 'impro05', 'M034']	IEMOCAP_mp3/Ses04M_impro05_M034_fru.mp3	negative
['Ses02F', 'script03', '2', 'M022']	IEMOCAP_mp3/Ses02F_script03_2_M022_fru.mp3	negative
['Ses04M', 'script03', '2', 'M027']	IEMOCAP_mp3/Ses04M_script03_2_M027_ang.mp3	positive
['Ses03F', 'impro04', 'M015']	IEMOCAP_mp3/Ses03F_impro04_M015_neu.mp3	negative
['Ses05F', 'impro05', 'M047']	IEMOCAP_mp3/Ses05F_impro05_M047_fru.mp3	negative
['Ses03F', 'script02', '1', 'M010']	IEMOCAP_mp3/Ses03F_script02_1_M010_exc.mp3	negative
['Ses02F', 'script03', '2', 'F013']	IEMOCAP_mp3/Ses02F_script03_2_F013_ang.mp3	positive
['Ses02F', 'script02', '2', 'M006']	IEMOCAP_mp3/Ses02F_script02_2_M006_fru.mp3	negative
['Ses05F', 'script02', '2', 'M005']	IEMOCAP_mp3/Ses05F_script02_2_M005_neu.mp3	negative
['Ses01M', 'script02', '2', 'M020']	IEMOCAP_mp3/Ses01M_script02_2_M020_neu.mp3	negative
['Ses05F', 'impro05', 'F038']	IEMOCAP_mp3/Ses05F_impro05_F038_fru.mp3	negative
['Ses05M', 'impro06', 'M013']	IEMOCAP_mp3/Ses05M_impro06_M013_sad.mp3	negative
['Ses03F', 'script02', '2', 'M037']	IEMOCAP_mp3/Ses03F_script02_2_M037_sur.mp3	negative
['Ses05M', 'impro05', 'F021']	IEMOCAP_mp3/Ses05M_impro05_F021_neu.mp3	negative
['Ses01F', 'impro07', 'F010']	IEMOCAP_mp3/Ses01F_impro07_F010_exc.mp3	negative
['Ses04F', 'script01', '2', 'F018']	IEMOCAP_mp3/Ses04F_script01_2_F018_fru.mp3	negative
['Ses05M', 'script02', '1', 'M002']	IEMOCAP_mp3/Ses05M_script02_1_M002_exc.mp3	negative
['Ses01F', 'impro03', 'M002']	IEMOCAP_mp3/Ses01F_impro03_M002_sur.mp3	negative
['Ses04M', 'impro02', 'M004']	IEMOCAP_mp3/Ses04M_impro02_M004_fru.mp3	negative
['Ses03M', 'impro08a', 'F033']	IEMOCAP_mp3/Ses03M_impro08a_F033_fru.mp3	negative
['Ses04F', 'script02', '1', 'F007']	IEMOCAP_mp3/Ses04F_script02_1_F007_ang.mp3	positive
['Ses03M', 'impro05b', 'F017']	IEMOCAP_mp3/Ses03M_impro05b_F017_fru.mp3	negative
['Ses03F', 'script02', '2', 'F036']	IEMOCAP_mp3/Ses03F_script02_2_F036_sad.mp3	negative
['Ses02M', 'impro03', 'F000']	IEMOCAP_mp3/Ses02M_impro03_F000_exc.mp3	negative
['Ses05F', 'impro05', 'F039']	IEMOCAP_mp3/Ses05F_impro05_F039_fru.mp3	negative
['Ses01F', 'impro04', 'F002']	IEMOCAP_mp3/Ses01F_impro04_F002_fru.mp3	negative
['Ses04M', 'impro07', 'M032']	IEMOCAP_mp3/Ses04M_impro07_M032_neu.mp3	negative
['Ses02F', 'impro08', 'M018']	IEMOCAP_mp3/Ses02F_impro08_M018_neu.mp3	negative
['Ses04F', 'script01', '3', 'M011']	IEMOCAP_mp3/Ses04F_script01_3_M011_hap.mp3	negative
['Ses03F', 'script01', '3', 'M006']	IEMOCAP_mp3/Ses03F_script01_3_M006_hap.mp3	negative
['Ses04F', 'script02', '1', 'F020']	IEMOCAP_mp3/Ses04F_script02_1_F020_fru.mp3	negative
['Ses02M', 'script01', '3', 'F007']	IEMOCAP_mp3/Ses02M_script01_3_F007_hap.mp3	negative
['Ses03F', 'script02', '1', 'M042']	IEMOCAP_mp3/Ses03F_script02_1_M042_exc.mp3	negative
['Ses01M', 'script01', '1', 'M014']	IEMOCAP_mp3/Ses01M_script01_1_M014_fru.mp3	negative
['Ses04F', 'script02', '2', 'M041']	IEMOCAP_mp3/Ses04F_script02_2_M041_sad.mp3	negative
['Ses01F', 'script01', '2', 'F003']	IEMOCAP_mp3/Ses01F_script01_2_F003_ang.mp3	positive
['Ses01M', 'impro06', 'M007']	IEMOCAP_mp3/Ses01M_impro06_M007_sad.mp3	negative
['Ses05F', 'impro01', 'M020']	IEMOCAP_mp3/Ses05F_impro01_M020_fru.mp3	negative
['Ses02F', 'impro02', 'F000']	IEMOCAP_mp3/Ses02F_impro02_F000_sad.mp3	negative
['Ses04F', 'script02', '1', 'M031']	IEMOCAP_mp3/Ses04F_script02_1_M031_ang.mp3	positive
['Ses05F', 'impro07', 'F034']	IEMOCAP_mp3/Ses05F_impro07_F034_exc.mp3	negative
['Ses02F', 'impro03', 'M018']	IEMOCAP_mp3/Ses02F_impro03_M018_neu.mp3	negative
['Ses03F', 'script02', '2', 'M044']	IEMOCAP_mp3/Ses03F_script02_2_M044_hap.mp3	negative
['Ses05F', 'impro04', 'M023']	IEMOCAP_mp3/Ses05F_impro04_M023_fru.mp3	negative
['Ses02F', 'impro04', 'F013']	IEMOCAP_mp3/Ses02F_impro04_F013_fru.mp3	negative
['Ses03F', 'script02', '1', 'M011']	IEMOCAP_mp3/Ses03F_script02_1_M011_exc.mp3	negative
['Ses03M', 'impro05b', 'M023']	IEMOCAP_mp3/Ses03M_impro05b_M023_ang.mp3	positive
['Ses01F', 'script03', '2', 'M002']	IEMOCAP_mp3/Ses01F_script03_2_M002_neu.mp3	negative
['Ses01F', 'impro03', 'M020']	IEMOCAP_mp3/Ses01F_impro03_M020_neu.mp3	negative
['Ses03F', 'impro03', 'M006']	IEMOCAP_mp3/Ses03F_impro03_M006_exc.mp3	negative
['Ses03F', 'script02', '1', 'M036']	IEMOCAP_mp3/Ses03F_script02_1_M036_exc.mp3	negative
['Ses04F', 'script03', '2', 'F021']	IEMOCAP_mp3/Ses04F_script03_2_F021_ang.mp3	positive
['Ses05F', 'impro04', 'M021']	IEMOCAP_mp3/Ses05F_impro04_M021_fru.mp3	negative
['Ses04M', 'impro08', 'M013']	IEMOCAP_mp3/Ses04M_impro08_M013_neu.mp3	negative
['Ses01F', 'impro05', 'F017']	IEMOCAP_mp3/Ses01F_impro05_F017_ang.mp3	positive
['Ses03F', 'script01', '3', 'M014']	IEMOCAP_mp3/Ses03F_script01_3_M014_hap.mp3	negative
['Ses01F', 'impro04', 'M032']	IEMOCAP_mp3/Ses01F_impro04_M032_neu.mp3	negative
['Ses03M', 'impro04', 'M020']	IEMOCAP_mp3/Ses03M_impro04_M020_fru.mp3	negative
['Ses04F', 'impro07', 'M079']	IEMOCAP_mp3/Ses04F_impro07_M079_neu.mp3	negative
['Ses03M', 'script01', '1', 'M009']	IEMOCAP_mp3/Ses03M_script01_1_M009_ang.mp3	positive
['Ses04M', 'script03', '2', 'F035']	IEMOCAP_mp3/Ses04M_script03_2_F035_ang.mp3	positive
['Ses05F', 'impro01', 'M004']	IEMOCAP_mp3/Ses05F_impro01_M004_fru.mp3	negative
['Ses05F', 'impro08', 'F005']	IEMOCAP_mp3/Ses05F_impro08_F005_neu.mp3	negative
['Ses04M', 'script01', '1', 'M010']	IEMOCAP_mp3/Ses04M_script01_1_M010_fru.mp3	negative
['Ses04M', 'impro01', 'F016']	IEMOCAP_mp3/Ses04M_impro01_F016_fru.mp3	negative
['Ses01F', 'impro06', 'F026']	IEMOCAP_mp3/Ses01F_impro06_F026_sad.mp3	negative
['Ses01F', 'impro06', 'F024']	IEMOCAP_mp3/Ses01F_impro06_F024_sad.mp3	negative
['Ses04M', 'impro08', 'M012']	IEMOCAP_mp3/Ses04M_impro08_M012_neu.mp3	negative
['Ses02M', 'script02', '1', 'F011']	IEMOCAP_mp3/Ses02M_script02_1_F011_neu.mp3	negative
['Ses02M', 'impro08', 'F028']	IEMOCAP_mp3/Ses02M_impro08_F028_hap.mp3	negative
['Ses01M', 'impro07', 'F021']	IEMOCAP_mp3/Ses01M_impro07_F021_exc.mp3	negative
['Ses03F', 'impro06', 'F010']	IEMOCAP_mp3/Ses03F_impro06_F010_sad.mp3	negative
['Ses01F', 'script02', '2', 'M032']	IEMOCAP_mp3/Ses01F_script02_2_M032_fru.mp3	negative
['Ses02F', 'impro07', 'F036']	IEMOCAP_mp3/Ses02F_impro07_F036_exc.mp3	negative
['Ses02F', 'script02', '2', 'M046']	IEMOCAP_mp3/Ses02F_script02_2_M046_hap.mp3	negative
['Ses05F', 'impro08', 'F012']	IEMOCAP_mp3/Ses05F_impro08_F012_neu.mp3	negative
['Ses05M', 'script02', '2', 'F019']	IEMOCAP_mp3/Ses05M_script02_2_F019_sad.mp3	negative
['Ses03M', 'impro06', 'M023']	IEMOCAP_mp3/Ses03M_impro06_M023_sad.mp3	negative
['Ses02F', 'script03', '2', 'F016']	IEMOCAP_mp3/Ses02F_script03_2_F016_exc.mp3	negative
['Ses02F', 'impro01', 'F017']	IEMOCAP_mp3/Ses02F_impro01_F017_fru.mp3	negative
['Ses05F', 'script01', '1', 'F037']	IEMOCAP_mp3/Ses05F_script01_1_F037_fru.mp3	negative
['Ses04F', 'impro04', 'F025']	IEMOCAP_mp3/Ses04F_impro04_F025_ang.mp3	positive
['Ses04F', 'impro01', 'M000']	IEMOCAP_mp3/Ses04F_impro01_M000_fru.mp3	negative
['Ses01M', 'impro05', 'M021']	IEMOCAP_mp3/Ses01M_impro05_M021_ang.mp3	positive
['Ses04M', 'script03', '1', 'M004']	IEMOCAP_mp3/Ses04M_script03_1_M004_exc.mp3	negative
['Ses03M', 'impro06', 'M028']	IEMOCAP_mp3/Ses03M_impro06_M028_sad.mp3	negative
['Ses01M', 'script03', '2', 'M013']	IEMOCAP_mp3/Ses01M_script03_2_M013_neu.mp3	negative
['Ses04M', 'script02', '2', 'F024']	IEMOCAP_mp3/Ses04M_script02_2_F024_fru.mp3	negative
['Ses02M', 'script01', '3', 'M004']	IEMOCAP_mp3/Ses02M_script01_3_M004_sur.mp3	negative
['Ses01F', 'script03', '2', 'F029']	IEMOCAP_mp3/Ses01F_script03_2_F029_ang.mp3	positive
['Ses05M', 'impro01', 'F002']	IEMOCAP_mp3/Ses05M_impro01_F002_neu.mp3	negative
